created_at,full_text,in_reply_to_screen_name,lang,tweet_url,label,word_count,text_svm,text_bert,label_id
Sun Oct 19 02:32:47 +0000 2025,@CommuterLine tolong ya tadi harusnya di Bekasi udh sampe lewat 07:17 trs malah delay baru sampe jam 07:23 dan baru berangkat lagi 07:34 dari Bekasi sampe Cikarang lewat 07:52 tolong tanggung jawab tiket walahar saya yang hangus atau perbanyak kereta menuju arah Karawang ,CommuterLine,in,https://x.com/undefined/status/1979737461564825851,Keterlambatan,43,ya tadi harus bekas lewat waktu jam terus malah delay baru jam waktu jam baru berangkat waktu jam bekas sampai cikarang lewat waktu jam tanggung jawab tiket walahar yang hangus banyak kereta tuju arah karawang,tolong ya tadi harusnya di bekasi sudah sampai lewat waktu_jam terus malah delay baru sampai jam waktu_jam dan baru berangkat lagi waktu_jam dari bekasi sampai cikarang lewat waktu_jam tolong tanggung jawab tiket walahar saya yang hangus atau perbanyak kereta menuju arah karawang,0
Fri Oct 10 00:59:02 +0000 2025,@CommuterLine kereta duri arah sudirman kenapa lama banget dah? hari2 dibikin telat mulu anj ,CommuterLine,in,https://x.com/undefined/status/1976452380637159887,Keterlambatan,14,kereta duri arah sudirman lama banget dah hari2 bikin telat mulu anj,kereta duri arah sudirman kenapa lama banget dah hari2 dibikin telat mulu anj,0
Mon Mar 10 05:46:21 +0000 2025,@CommuterLine @KAI121 ini kenapa commuter line dhoho delay?,CommuterLine,in,https://x.com/undefined/status/1898973681768137108,Keterlambatan,8,kenapa commuter line dhoho delay,ini kenapa commuter line dhoho delay,0
Sun Jan 08 03:47:32 +0000 2023,@CommuterLine min tolong dong pelaku pelecehan bermodus pura2 tidur nih barusan duduk sebelah saya gesek2 paha tangan udah sempet di tegur satpam di st bogor tp masih berkeliaran aja dia https://t.co/nopa39AeGg,CommuterLine,in,https://x.com/undefined/status/1611932591967604736,Keamanan,31,admin dong laku leceh modus pura2 tidur nih barusan duduk belah gesek2 paha tangan sempet tegur satpam st bogor masih liar dia,admin tolong dong pelaku pelecehan bermodus pura2 tidur nih barusan duduk sebelah saya gesek2 paha tangan sudah sempet di tegur satpam di st bogor tapi masih berkeliaran saja dia,3
Thu Jun 19 10:54:31 +0000 2025,@CommuterLine ini headwaynya bisa kali yaa direview biar penumpang dijam sibuk numpuk kayak gini di St Sudirman. Pintu samping juga bisa kali dibuka kali tap in aja uda kayak antri apaan panjang bener ngulernya. Thank you https://t.co/0tU2BbA36o,CommuterLine,in,https://x.com/undefined/status/1935652408841080974,Kepadatan,37,headwaynya kali yaa direview biar tumpang jam sibuk numpuk kayak gin st sudirman pintu samping bisa kali buka kali tap in uda kayak antri apa panjang bener ngulernya thank you,ini headwaynya bisa kali yaa direview biar penumpang dijam sibuk numpuk kayak gini di st sudirman pintu samping juga bisa kali dibuka kali tap in saja uda kayak antri apaan panjang bener ngulernya thank you,1
Thu Dec 18 00:57:27 +0000 2025,@CommuterLine @sylvpr Normal kembali apaan min ini Kereta kampung bandang via manggarai ngaret mulu,CommuterLine,in,https://x.com/undefined/status/2001456742807605377,Keterlambatan,14,normal apa admin kereta kampung bandang via manggarai ngaret mulu,normal kembali apaan admin ini kereta kampung bandang via manggarai ngaret mulu,0
Tue Jun 13 01:15:58 +0000 2023,@CommuterLine Min dari dan ke cikarang parah bgt masa dikurangin abis2an. Nunggunya jd sejam an bahkan bs lebih. Kemarin2 masih mending nunggu 20-30menit aja. Ini pd numpuk bgt kayanya jadwal baru gagal total krn makin nyusahin pelanggan. -_-,CommuterLine,in,https://x.com/undefined/status/1668426955400839168,Kepadatan,38,admin dan cikarang parah banget masa rangin abis2an nunggunya jadi jam an bahkan bs lebih kemarin2 mending nunggu angka 30menit ini numpuk banget kaya jadwal baru gagal total makin nyusahin langgan,admin dari dan ke cikarang parah banget masa dikurangin abis2an nunggunya jadi sejam an bahkan bs lebih kemarin2 masih mending nunggu angka 30menit saja ini pada numpuk banget kayanya jadwal baru gagal total karena makin nyusahin pelanggan _,1
Thu Aug 31 23:28:41 +0000 2023,@CommuterLine tiap pagi dan sore penumpang dari st bekasi timur harus menghirup asap bakaran sampah ‍ https://t.co/dzOO1A646w,CommuterLine,in,https://x.com/undefined/status/1697390987130425424,Keamanan,17,tiap pagi sore tumpang st bekas timur hirup asap bakar sampah,tiap pagi dan sore penumpang dari st bekasi timur harus menghirup asap bakaran sampah,3
Tue Feb 11 01:30:33 +0000 2025,@CommuterLine banyakin kereta ke kampung bandan jam 8.20-8.40 yg lewat manggarai dong min. Numpuk banget penumpang yg mau turun sudirman doang,CommuterLine,in,https://x.com/undefined/status/1889124834577449444,Kepadatan,21,banyakin kereta kampung bandan jam waktu jam waktu jam lewat manggarai dong admin numpuk banget tumpang mau turun sudirman,banyakin kereta ke kampung bandan jam waktu_jam waktu_jam yang lewat manggarai dong admin numpuk banget penumpang yang mau turun sudirman saja,1
Thu Dec 07 11:00:17 +0000 2023,@CommuterLine Halo KAI Commuter saya udh nunggu kereta arah Duri Angke selama 30 menit di stasiun Tanah Abang sementara kereta arah manggarai udah 4-5 kereta yg jalan. Ini gimana sih jadwalnya?!,CommuterLine,in,https://x.com/undefined/status/1732716655049142274,Keterlambatan,31,halo kai commuter nunggu kereta arah duri angke lama angka menit stasiun tanah abang kereta arah manggarai sudah rentang angka kereta jalan bagaimana sih jadwal,halo kai commuter saya sudah nunggu kereta arah duri angke selama angka menit di stasiun tanah abang sementara kereta arah manggarai sudah rentang_angka kereta yang jalan ini bagaimana sih jadwalnya,0
Fri May 31 11:36:17 +0000 2024,@CommuterLine stasiun jakartakota sudah numpuk penumpang di peron jalur bogor ada kendala apa min? nunggu kereta langsir?,CommuterLine,in,https://x.com/undefined/status/1796505979359776861,Kepadatan,17,stasiun jakartakota numpuk tumpang peron jalur bogor kendala apa admin nunggu kereta langsir,stasiun jakartakota sudah numpuk penumpang di peron jalur bogor ada kendala apa admin nunggu kereta langsir,1
Thu May 09 15:32:45 +0000 2024,@CommuterLine Kereta yang anda miliki tidak layak. 1. Sering rusak 2. Ac panas 3. Banyak kecoa,CommuterLine,in,https://x.com/undefined/status/1788592955311395009,Kebersihan,16,kereta anda milik layak angka sering rusak angka ancol panas angka banyak kecoa,kereta yang anda miliki tidak layak angka sering rusak angka ancol panas angka banyak kecoa,4
Thu Jul 25 17:20:26 +0000 2024,@CommuterLine kenapa suka PHP sih? Di jadwal dan tulisan di kereta pun st akhir kp bandan malah tiba² semua disuruh turun angke. Udah sering banget begini. Kalau memang sampai angke doang diperbaiki.,CommuterLine,in,https://x.com/undefined/status/1816523920448901182,Keterlambatan,32,suka php sih jadwal tulis kereta st akhir kp bandan malah tiba semua suruh turun angke sering banget begini kalau memang angke baik,kenapa suka php sih di jadwal dan tulisan di kereta pun st akhir kp bandan malah tiba² semua disuruh turun angke sudah sering banget begini kalau memang sampai angke saja diperbaiki,0
Wed Aug 21 15:26:31 +0000 2024,@CommuterLine Dari Bekasi-Pasar Senen-Kp Bandan. Yang harusnya berangkat 7.04 delay muluuuuu. Gak pernah berangkat pas 7.04 gak pernaaahhhh.,CommuterLine,in,https://x.com/undefined/status/1826279725809188868,Keterlambatan,18,bekas pasar senen kp bandan harus berangkat waktu jam delay muluuuuu pernah berangkat pas waktu jam pernaaahhhh,dari bekasi pasar senen kp bandan yang harusnya berangkat waktu_jam delay muluuuuu tidak pernah berangkat pas waktu_jam tidak pernaaahhhh,0
Wed Jul 16 00:35:45 +0000 2025,@CommuterLine Bapak2 ibu2 tolong kalo bikin jadwal liat diliat dilapangan napa. Masa nih yak kereta masuk Dari Bogor cuman Ampe Manggarai 12 gerbong. Nah belakangnya nih yak ke kota 8 rangkaian. Lah kita ini yg mo ke kota bejubel ude numpuk Pak Bu. Coba diubah yak. Padet pak.,CommuterLine,in,https://x.com/undefined/status/1945281163045597372,Kepadatan,48,bapak2 ibu2 kalau bikin jadwal liat liat lapang napa masa nih yak kereta masuk bogor cuma manggarai angka gerbong nah belakang nih yak kota angka rangkai lah ini mo kota bejubel ude numpuk pak bu coba ubah yak padet pak,bapak2 ibu2 tolong kalau bikin jadwal liat diliat dilapangan napa masa nih yak kereta masuk dari bogor cuma sampai manggarai angka gerbong nah belakangnya nih yak ke kota angka rangkaian lah kita ini yang mo ke kota bejubel ude numpuk pak bu coba diubah yak padet pak,1
Mon Apr 15 23:53:48 +0000 2024,@CommuterLine Nope petugas bahkan tidak ada ya saat jam pulang kantor kemarin. Hiks. Dan tidak selalu setiap petugas negor. Please liat dilapangan regulary? Terutama sudirman.,CommuterLine,in,https://x.com/undefined/status/1780021738258198838,Pelayanan,25,nope tugas bahkan ada saat jam pulang kantor kemarin hiks tidak selalu tugas negor please liat lapang regulary utama sudirman,nope petugas bahkan tidak ada ya saat jam pulang kantor kemarin hiks dan tidak selalu setiap petugas negor please liat dilapangan regulary terutama sudirman,2
Sat Mar 11 13:40:43 +0000 2023,@CommuterLine @yrcfsj Gw malah pengen ketemu sama orang yang ngelecehin nah kalo misal dia ngelecehin gw mau gw taro kaki gw buat mukul kepala dia malah bukan takut tapi gedeg,CommuterLine,in,https://x.com/undefined/status/1634549918336692225,Keamanan,30,malah ken ketemu sama orang ngelecehin nah kalau misal ngelecehin mau taro kaki buat mukul kepala malah bukan takut gedeg,saya malah pengen ketemu sama orang yang ngelecehin nah kalau misal dia ngelecehin saya mau saya taro kaki saya buat mukul kepala dia malah bukan takut tapi gedeg,3
Tue Dec 02 01:39:53 +0000 2025,@CommuterLine telat mulu arah angke via manggarai di bekasi ini. gila lu ya harusnya berangkat 8.31 malah 8.39 ga dateng2 kereta nya. gajelas bgt,CommuterLine,in,https://x.com/undefined/status/1995669217560121657,Keterlambatan,24,telat mulu arah angke via manggarai bekas gila kamu harus berangkat waktu jam malah waktu jam dateng2 kereta nya gajelas banget,telat mulu arah angke via manggarai di bekasi ini gila kamu ya harusnya berangkat waktu_jam malah waktu_jam tidak dateng2 kereta nya gajelas banget,0
Mon Sep 23 11:30:33 +0000 2024,@CommuterLine ehh babi kenapa ini 20 menit nunggu kereta ke tanah abang dari karet jam sibuk goblok,CommuterLine,in,https://x.com/undefined/status/1838179140538904803,Keterlambatan,17,ehh babi ini angka menit nunggu kereta tanah abang karet jam sibuk goblok,ehh babi kenapa ini angka menit nunggu kereta ke tanah abang dari karet jam sibuk goblok,0
Thu May 29 01:17:57 +0000 2025,@CommuterLine Terjadi lagi di st pondok ranji. Tolong tertibkan ibu² yg berkumpul menghalangi penumpang lewat peron 2 di dekat petugas. Petugasnya selalu diam saja membiarkan. Suruh mereka kerja.,CommuterLine,in,https://x.com/undefined/status/1927897164493025395,Keamanan,28,jadi st pondok ranji tertib ibu kumpul halang tumpang lewat peron angka di dekat tugas tugas selalu diam biar suruh kerja,terjadi lagi di st pondok ranji tolong tertibkan ibu² yang berkumpul menghalangi penumpang lewat peron angka di dekat petugas petugasnya selalu diam saja membiarkan suruh mereka kerja,3
Tue Dec 05 23:40:03 +0000 2023,@CommuterLine min krl Tangerang - Duri mengalami keterlambatan kenapa ya min? Pnp udah numpuk,CommuterLine,in,https://x.com/undefined/status/1732183078792237328,Keterlambatan,14,admin krl tangerang duri alami lambat ya admin pnp numpuk,admin krl tangerang duri mengalami keterlambatan kenapa ya admin pnp sudah numpuk,0
Sun Oct 19 00:51:32 +0000 2025,@CommuterLine keterlambatan dan gangguan yang memakan waktu di St. Serpong sampai pindah gerbong kereta hampir tertahan setengah jam lebih tidak jalan. Mohon tanggapan nya https://t.co/gEWziXybFl,CommuterLine,in,https://x.com/undefined/status/1979711981763596403,Keterlambatan,25,lambat ganggu makan waktu st serpong pindah gerbong kereta hampir tahan tengah jam lebih jalan mohon tanggap nya,keterlambatan dan gangguan yang memakan waktu di st serpong sampai pindah gerbong kereta hampir tertahan setengah jam lebih tidak jalan mohon tanggapan nya,0
Mon Feb 03 01:29:12 +0000 2025,@CommuterLine schedule baru kalian nyusahin rakyat terutama jalur Bekasi arah Jakarta bikin penumpukan penumpang dah jarak kereta yg berikutnya lama schedule baru kalian @AnkerTwiter @jalur5_ @jalur_cikarang @jalurbekasi,CommuterLine,in,https://x.com/undefined/status/1886225392744153450,Keterlambatan,27,schedule baru kalian nyusahin rakyat utama jalur bekas arah jakarta bikin tumpu tumpang dah jarak kereta ikut lama schedule baru kalian,schedule baru kalian nyusahin rakyat terutama jalur bekasi arah jakarta bikin penumpukan penumpang dah jarak kereta yang berikutnya lama schedule baru kalian,0
Thu Oct 31 00:25:20 +0000 2024,@CommuterLine Kalo delay berkali kali dalam sebulan. Mending bikin jadwal yang mempertimbangkan delay time. Gini aja masa diajarin pada ga bisa kerja?,CommuterLine,in,https://x.com/undefined/status/1851782474055192611,Keterlambatan,22,kalau delay kali kali bulan mending bikin jadwal timbang delay time gin masa diajarin tidak kerja,kalau delay berkali kali dalam sebulan mending bikin jadwal yang mempertimbangkan delay time gini saja masa diajarin pada tidak bisa kerja,0
Tue Feb 11 00:52:53 +0000 2025,@CommuterLine kalian suruh kami nyesuaiin jadwal baru tapi kereta kalian telat semua.!!! Gk ada evaluasi apa!!,CommuterLine,in,https://x.com/undefined/status/1889115357639839903,Keterlambatan,16,kalian suruh nyesuaiin jadwal baru kereta kalian telat semua gk evaluasi apa,kalian suruh kami nyesuaiin jadwal baru tapi kereta kalian telat semua gk ada evaluasi apa,0
Wed Oct 22 10:14:42 +0000 2025,@CommuterLine stasiun juanda pintu masuk bau pesing udah kayak toilet umum.. atw mmg g punya hidung org KAI?,CommuterLine,in,https://x.com/undefined/status/1980940871408521240,Kebersihan,18,stasiun juanda pintu masuk bau pesing kayak toilet umum atw mmg g punya hidung orang kai,stasiun juanda pintu masuk bau pesing sudah kayak toilet umum atw mmg g punya hidung orang kai,4
Fri Apr 12 05:35:31 +0000 2024,@CommuterLine Kasihan min banyak orang tua anak2 kegencet ngga kuat naik tangga. Muter jauh banget keluar stasiun bogor. Zolim lu min,CommuterLine,in,https://x.com/undefined/status/1778658184284278984,Kepadatan,21,kasihan admin banyak orang tua anak2 gencet ngga kuat naik tangga muter jauh banget keluar stasiun bogor zolim kamu admin,kasihan admin banyak orang tua anak2 kegencet ngga kuat naik tangga muter jauh banget keluar stasiun bogor zolim kamu admin,1
Fri Jun 28 10:49:08 +0000 2024,@CommuterLine @monkey_D_ru Udh mulai numpuk di Tanah Abang niiiiih ,CommuterLine,in,https://x.com/undefined/status/1806640971444363439,Kepadatan,9,mulai numpuk tanah abang niiiiih,sudah mulai numpuk di tanah abang niiiiih,1
Wed Dec 13 23:29:59 +0000 2023,@CommuterLine @KAI121 min KA 1917 gerbong 7 kondisi AC mati hanya mengandalkan kipas saja dan posisi gerbong sangat padat. Sebelumnya gerbong sempat bermasalah dengan kelistrikan. Apa tidak dilakukan pengecekan?,CommuterLine,in,https://x.com/undefined/status/1735079649494114620,Keamanan,29,admin ka angka gerbong angka kondisi ancol mati andal kipas dan posisi gerbong sangat padat belum gerbong sempat masalah listrik apa laku kece,admin ka angka gerbong angka kondisi ancol mati hanya mengandalkan kipas saja dan posisi gerbong sangat padat sebelumnya gerbong sempat bermasalah dengan kelistrikan apa tidak dilakukan pengecekan,3
Fri Mar 14 12:49:28 +0000 2025,@CommuterLine Bbrp kali lewatin stasiun sudirman suka dgr kereta kalo lg berenti nyaring bgt bikin sakit telinga. Tp ga smua kreta bbrp aja. Itu knp ya apa ada kurg maintenance kurg oli kek rem motor yg suka bunyi atau apa. Semoga jd perhatian takut bgt jd budeg ,CommuterLine,in,https://x.com/undefined/status/1900529713426424305,Keamanan,47,bbrp kali lewatin stasiun sudirman suka dgr kereta kalau renti nyaring banget bikin sakit telinga tidak smua kreta bbrp itu ya apa kurg maintenance kurg oli kek rem motor suka bunyi apa moga jadi perhati takut banget jadi budeg,bbrp kali lewatin stasiun sudirman suka dgr kereta kalau lagi berenti nyaring banget bikin sakit telinga tapi tidak smua kreta bbrp saja itu kenapa ya apa ada kurg maintenance kurg oli kek rem motor yang suka bunyi atau apa semoga jadi perhatian takut banget jadi budeg,3
Wed Jul 30 00:17:10 +0000 2025,@CommuterLine Kereta 1629 kok terlambat sampe 10menit Jadwal dari parung panjang jam 5.29 baru jalan jam 5.39 Tnpa pengumuman pulak,CommuterLine,in,https://x.com/undefined/status/1950349917446357406,Keterlambatan,20,kereta angka kok lambat 10menit jadwal parung panjang jam waktu jam baru jalan jam waktu jam tnpa umum pulak,kereta angka kok terlambat sampai 10menit jadwal dari parung panjang jam waktu_jam baru jalan jam waktu_jam tnpa pengumuman pulak,0
Wed May 14 00:15:26 +0000 2025,@CommuterLine Kalau optimalisasi kenapa yang 12 ga ke kota dan 8 ke manggarai aja? Tujuannya apa malah 12 sampai manggarai dan 8 ke kota? Biar numpuk masa ga kepikiran gimana memanfaatkan yang tersedia biar optimal.,CommuterLine,in,https://x.com/undefined/status/1922445615184728435,Kepadatan,35,kalau optimalisasi angka kota angka manggarai tuju apa malah angka manggarai angka ke kota biar numpuk masa pikir bagaimana manfaat yang sedia biar optimal,kalau optimalisasi kenapa yang angka tidak ke kota dan angka ke manggarai saja tujuannya apa malah angka sampai manggarai dan angka ke kota biar numpuk masa tidak kepikiran bagaimana memanfaatkan yang tersedia biar optimal,1
Tue Apr 23 05:46:30 +0000 2024,@CommuterLine Halo min utk jalan yg dilewati rel kereta maintenancenya tanggung jawab kai atau pemda ya? Tolong di bantu jika memang tanggung jawab kai ya utk jalur kereta di perlintasan cisauk dibawah flyover itu rusak parah bahaya bgt utk kendaraan lewat disana bisa tersangkut,CommuterLine,in,https://x.com/undefined/status/1782647214772494703,Keamanan,44,halo admin utk jalan lewat rel kereta maintenancenya tanggung jawab kai pemda tolong bantu memang tanggung jawab kai utk jalur kereta lintas cisauk bawah flyover rusak parah bahaya banget utk kendara lewat sana sangkut,halo admin utk jalan yang dilewati rel kereta maintenancenya tanggung jawab kai atau pemda ya tolong di bantu jika memang tanggung jawab kai ya utk jalur kereta di perlintasan cisauk dibawah flyover itu rusak parah bahaya banget utk kendaraan lewat disana bisa tersangkut,3
